house_id,timestamp,boiler_mean,boiler_max,boiler_min,boiler_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,V_mean,A_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h
1,2022-07-17 16:00:00,0.29625,1.9,0.0,0.450618385076951,0,0.0,102.27953055555555,103.131,31.4525,31.1,36.125,34.0,233.1863611111111,0.5868583333333333,16,6,1,7,2,2,0.30680555555555555,0.27361111111111114,0.2975,0.3119444444444444,0.2733333333333334,0.28111111111111114,0.29523148148148154,0.011765672260074385,0.2956655092592592,-0.01055555555555554,0.015138888888888868
1,2022-07-17 17:00:00,1915.9837142857143,4211.9,0.0,2090.3645470016777,160,0.45714285714285713,2049.4036142857144,4316.805,30.129714285714286,30.92485714285714,38.75714285714286,33.494285714285716,233.34980285714286,8.918965714285713,17,6,1,7,2,2,0.29625,0.30680555555555555,0.27361111111111114,0.30416666666666664,0.27194444444444443,0.3111111111111111,319.5751560846561,782.0772777972069,80.11535730820106,1915.6874642857142,1915.6726031746032
1,2022-07-17 18:00:00,0.32944444444444443,2.3,0.0,0.47496632013389,0,0.0,116.3437388888889,129.675,29.015,30.775,40.375,34.5,233.7975972222222,0.6289777777777777,18,6,1,7,2,2,1915.9837142857143,0.29625,0.30680555555555555,0.29305555555555557,0.2733333333333334,0.3184722222222222,319.5812208994709,782.0743067887023,80.11581448412697,-1915.65426984127,0.010972222222222217
1,2022-07-17 19:00:00,0.24666666666666665,2.3,0.0,0.4367389919336364,0,0.0,367.43665,2287.591,28.63375,30.625,41.0,34.25,233.6424722222222,1.8252555555555554,19,6,1,7,2,3,0.32944444444444443,1915.9837142857143,0.29625,0.2975,0.3175,0.3622222222222222,319.5727486772487,782.0784576191992,80.11099966931216,-0.08277777777777778,-0.11555555555555558
1,2022-07-17 20:00:00,0.0963888888888889,2.2,0.0,0.2782020745881825,0,0.0,1748.0657416666668,4404.946,28.495,29.2,39.875,33.25,233.12155833333333,8.556475,20,6,1,7,2,3,0.24666666666666665,0.32944444444444443,1915.9837142857143,0.27361111111111114,0.28138888888888886,0.2838888888888889,319.5432116402116,782.0929317336464,80.10318716931216,-0.15027777777777773,-0.1875
1,2022-07-28 07:00:00,0.20444444444444443,2.0,0.0,0.36926822497287914,0,0.0,1115.5318138888888,1146.013,30.8975,28.225,34.625,26.75,229.99485833333335,5.022661111111111,7,3,0,7,2,1,0.23472222222222222,0.18861111111111112,0.2415041782729805,0.2211699164345404,0.1615598885793872,0.3481741573033708,0.2304948511481245,0.028277018461348852,0.2310110973120629,-0.030277777777777792,-0.14372971285892638
1,2022-07-28 08:00:00,0.17930555555555555,2.2,0.0,0.3586120194171449,0,0.0,1357.5134527777777,2412.585,31.948749999999997,28.15,33.625,29.0,228.21584722222224,6.136219444444445,8,3,0,7,2,1,0.20444444444444443,0.23472222222222222,0.18861111111111112,0.25251396648044694,0.21166666666666667,0.24819444444444444,0.2182934493273093,0.03237346496807629,0.22814072694169252,-0.025138888888888877,-0.06888888888888889
1,2022-07-28 09:00:00,0.12910863509749304,1.7,0.0,0.3017098145367443,0,0.0,2037.2127576601672,2447.576,33.00908077994429,26.701114206128135,31.130222841225628,34.24512534818942,228.00255710306408,9.147779944289693,9,3,0,7,2,1,0.17930555555555555,0.20444444444444443,0.23472222222222222,0.2611731843575419,0.18916666666666665,0.18937677053824362,0.19628269111730115,0.04110626405123316,0.22562955463166126,-0.05019692045806251,-0.060268135440750575
1,2022-07-28 10:00:00,201.80112994350284,4044.5,0.0,873.3138152379161,18,0.05084745762711865,2222.531172316384,6355.396,33.91117231638418,26.02542372881356,26.505649717514125,36.0,229.45177966101693,9.930697740112995,10,3,0,7,2,1,0.12910863509749304,0.17930555555555555,0.20444444444444443,0.2415041782729805,0.18551532033426182,0.2731197771587744,33.789553651988946,82.30853384211906,8.62262997822933,201.67202130840536,201.52801016634407
1,2022-07-28 11:00:00,1136.958963585434,4052.6,0.0,1812.252638123537,101,0.28291316526610644,3171.068947478992,6389.595,34.57911764705882,25.9,23.623249299719888,37.0,228.99012324929973,14.071873949579832,11,3,0,7,2,1,201.80112994350284,0.12910863509749304,0.17930555555555555,0.18861111111111112,0.2125,0.3045833333333334,223.25127906437612,454.83023756387036,55.98322915540019,935.1578336419312,1136.6543802521007
1,2022-07-28 12:00:00,0.29303621169916433,2.5,0.0,0.44775227129564976,0,0.0,1979.6511197771588,2400.764,34.64243732590529,25.749860724233987,23.750696378830085,37.0,230.1529888579387,8.830988857938719,12,3,0,7,2,1,1136.958963585434,201.80112994350284,0.12910863509749304,0.23472222222222222,0.21,0.2891666666666666,223.2609980626223,454.8245195403396,55.98339038644321,-1136.6659273737348,0.003869545032497701
1,2022-07-28 13:00:00,0.15238095238095237,1.6,0.0,0.32975338158975254,0,0.0,2030.913932773109,2407.405,34.5112324929972,25.775070028011207,25.0,39.50140056022409,230.83976750700282,9.031711484593837,13,3,0,7,2,2,0.29303621169916433,1136.958963585434,201.80112994350284,0.20444444444444443,0.2211699164345404,0.36027777777777775,223.25232081394498,454.8296266384944,55.97472801871834,-0.14065525931821196,-0.20789682539682539
1,2022-07-28 14:00:00,0.13352112676056338,2.6,0.0,0.32009487731702707,0,0.0,2008.5073577464789,2396.638,34.163521126760564,25.84929577464789,25.753521126760564,39.74929577464789,232.0156253521127,8.900239436619719,14,3,0,7,2,2,0.15238095238095237,0.29303621169916433,1136.958963585434,0.17930555555555555,0.25251396648044694,0.31,223.2446900758125,454.834118031744,55.96737473233336,-0.018859825620388987,-0.17647887323943662
1,2022-08-26 15:00:00,0.22694444444444445,1.8,0.0,0.3885858902732672,0,0.0,1697.94315,3066.385,26.86,29.225,66.5,45.75,233.18984444444445,7.48531875,15,4,0,8,2,2,0.2425,0.25625,0.32652777777777775,0.275,0.28561253561253563,0.2870833333333333,0.26819444444444446,0.03613247174112194,0.27276206314388746,-0.015555555555555545,-0.06013888888888885
1,2022-08-26 16:00:00,0.251949860724234,2.5,0.0,0.43618981023363734,0,0.0,621.1450292479109,990.812,25.64543175487465,29.34958217270195,70.8732590529248,47.00557103064067,234.82226497214486,2.864697771587744,16,4,0,8,2,2,0.22694444444444445,0.2425,0.25625,0.26416666666666666,0.29075630252100837,0.31430555555555556,0.2661583101207057,0.03674388661838459,0.2701639091925824,0.025005416279789527,-0.062355694831321584
1,2022-08-26 17:00:00,0.30236111111111114,2.0,0.0,0.467049331601256,0,0.0,116.42571666666667,131.527,24.66,28.75,74.375,50.0,235.16259333333332,0.6179666666666667,17,4,0,8,2,2,0.251949860724234,0.22694444444444445,0.2425,0.2927777777777778,0.2748611111111111,0.31680555555555556,0.26775553234292787,0.03830745631692753,0.2695620573407306,0.05041125038687716,-0.014444444444444426
1,2022-08-26 18:00:00,1672.8053221288515,4265.4,0.0,2072.998190349112,141,0.3949579831932773,1805.3779313725493,4374.209,24.155532212885152,28.5,76.13025210084034,51.7563025210084,235.1373837535014,7.774260504201681,18,4,0,8,2,2,0.30236111111111114,0.251949860724234,0.22694444444444445,0.32652777777777775,0.23809523809523808,0.2763888888888889,279.0142212575219,682.8154015008785,69.95826760900583,1672.5029610177403,1672.5289332399625
1,2022-08-26 19:00:00,0.34194444444444444,2.3,0.0,0.5072637803608548,0,0.0,212.9844527777778,268.656,23.66,28.5,79.125,53.5,237.8700861111111,0.9921888888888889,19,4,0,8,2,3,1672.8053221288515,0.30236111111111114,0.251949860724234,0.25625,0.2788888888888889,0.28055555555555556,279.0285036649293,682.808405445434,69.9608254793762,-1672.463377684407,0.06138888888888888
1,2022-08-26 20:00:00,0.31416666666666665,2.2,0.0,0.48007006800568824,0,0.0,201.39153472222222,266.3,23.19625,28.4,81.375,53.25,238.0250484722222,0.9498993055555556,20,4,0,8,2,3,0.34194444444444444,1672.8053221288515,0.30236111111111114,0.2425,0.23690807799442895,0.2521604938271605,279.04044810937376,682.8025538451919,69.96340906991118,-0.02777777777777779,0.06200617283950616
1,2022-08-26 21:00:00,0.21448467966573817,2.0,0.0,0.37686104186604863,0,0.0,488.5478300835655,1148.971,22.959115598885795,28.399164345403896,82.74791086350974,54.749303621169915,237.9155487465181,2.260883008356546,21,4,0,8,2,3,0.31416666666666665,0.34194444444444444,1672.8053221288515,0.22694444444444445,0.275,0.2847578347578348,279.03837148191064,682.8035714198189,69.96048102178234,-0.09968198700092848,-0.07027315509209661
1,2022-09-02 03:00:00,0.28041543026706234,2.3,0.0,0.45516461517131945,0,0.0,459.7565697329377,1045.417,23.036327893175073,28.949554896142434,76.62388724035608,45.0,234.82751632047479,2.1503382789317507,3,4,0,9,3,0,0.27976190476190477,0.2570796460176991,0.28053097345132744,0.2222222222222222,0.2572222222222222,0.29000000000000004,0.25954492344167895,0.024984504876751044,0.2652838751053262,0.0006535255051575706,-0.009584569732937698
1,2022-09-02 04:00:00,0.24955223880597013,2.0,0.0,0.40185733770546883,0,0.0,444.99316417910444,912.192,23.280686567164178,28.949253731343283,75.62835820895522,46.0,232.43184179104477,2.0963611940298508,4,4,0,9,3,0,0.28041543026706234,0.27976190476190477,0.2570796460176991,0.23492537313432837,0.3205555555555556,0.2991666666666667,0.2619827343869525,0.022712117362095264,0.2632166072777972,-0.030863191461092204,-0.04961442786069656
1,2022-09-02 05:00:00,0.2692090395480226,3.4,0.0,0.46337344911617157,0,0.0,210.81471186440677,920.84,24.56576271186441,29.328813559322032,73.85593220338983,45.49152542372882,232.5869915254237,1.0414915254237287,5,4,0,9,3,0,0.24955223880597013,0.28041543026706234,0.27976190476190477,0.2245562130177515,0.23725490196078433,0.3026388888888889,0.26942487214199773,0.013404207351780533,0.2618236968885944,0.019656800742052477,-0.03342984934086629
1,2022-09-02 06:00:00,1125.4767692307694,4089.5,0.0,1820.987986725809,90,0.27692307692307694,1234.29148,4174.171,26.598646153846154,29.63569230769231,70.97538461538461,50.17846153846154,230.59787384615382,5.501484615384616,6,4,0,9,3,0,0.2692090395480226,0.24955223880597013,0.28041543026706234,0.28053097345132744,0.10972222222222222,0.3183333333333333,187.80213124836166,459.3648817245125,47.1434251926151,1125.2075601912213,1125.158435897436
1,2022-09-02 08:00:00,0.31083333333333335,2.3,0.0,0.4672200426406441,0,0.0,219.2360222222222,609.039,28.91875,29.6,60.625,57.25,232.35995277777778,1.2967055555555556,8,4,0,9,3,1,1125.4767692307694,0.2692090395480226,0.24955223880597013,0.2570796460176991,0.1209039548022599,0.2733333333333334,187.8110901962476,459.3604930205984,47.144987692615096,-1125.1659358974362,0.03749999999999998
1,2022-09-02 09:00:00,0.25083333333333335,2.2,0.0,0.4280543206098469,0,0.0,606.7949555555556,1698.851,29.555000000000003,29.775,57.75,53.75,232.0689277777778,2.742847222222222,9,4,0,9,3,1,0.31083333333333335,1125.4767692307694,0.2692090395480226,0.27976190476190477,0.25786516853932584,0.2891666666666666,187.8062687676762,459.3628551515398,47.14339047039288,-0.06,-0.038333333333333275
1,2022-09-02 10:00:00,0.2835654596100278,2.1,0.0,0.4327159783388804,0,0.0,167.3458635097493,1167.51,30.301051532033423,29.650139275766016,54.74791086350975,53.25626740947075,231.5676378830084,0.8263955431754875,10,4,0,9,3,1,0.25083333333333335,0.31083333333333335,1125.4767692307694,0.28041543026706234,0.2222222222222222,0.26055555555555554,187.80679377256664,459.36259796575956,47.14434921639514,0.03273212627669447,0.023009904054472285
1,2022-09-02 11:00:00,0.18194444444444444,2.2,0.0,0.36110569479070187,0,0.0,2020.6447583333334,5135.43,30.58875,28.475,53.75,48.5,231.7258666666667,8.877525,11,4,0,9,3,1,0.2835654596100278,0.25083333333333335,0.31083333333333335,0.24955223880597013,0.23492537313432837,0.3225,187.79552580683978,459.36811959932635,47.13849273491366,-0.10162101516558339,-0.14055555555555557
1,2022-09-02 12:00:00,0.23444444444444446,2.6,0.0,0.4059202855759125,0,0.0,1388.3638416666668,1451.291,30.82875,27.5,50.75,43.75,233.26106388888886,6.133072222222222,12,4,0,9,3,1,0.18194444444444444,0.2835654596100278,0.25083333333333335,0.2692090395480226,0.2245562130177515,0.27666666666666667,187.78973170765582,459.37095817676595,47.1367334756544,0.05250000000000002,-0.04222222222222222
1,2022-09-02 13:00:00,0.17083333333333334,2.1,0.0,0.36893186936612477,0,0.0,1385.465013888889,1458.061,30.707500000000003,27.075,52.0,43.0,235.14052777777778,6.085244444444445,13,4,0,9,3,2,0.23444444444444446,0.18194444444444444,0.2835654596100278,1125.4767692307694,0.28053097345132744,0.31671388101983,0.23874239141648612,0.05515164651411389,47.1306551195008,-0.06361111111111112,-0.14588054768649666
1,2022-09-02 14:00:00,1360.0434540389972,4262.9,0.0,1970.9881936630125,116,0.3231197771587744,2740.386,5637.891,30.249784122562676,26.950139275766016,54.61768802228412,43.24791086350975,234.54400557103062,11.8801643454039,14,4,0,9,3,2,0.17083333333333334,0.23444444444444446,0.18194444444444444,0.31083333333333335,0.2570796460176991,0.34388888888888886,226.86084584236048,555.1438367117471,103.78480366742197,1359.8726207056638,1359.6995651501084
1,2022-09-02 15:00:00,699.0943977591037,4242.5,0.0,1557.1890615630707,60,0.16806722689075632,2045.3026834733892,5603.841,29.14974789915966,26.850420168067227,60.51260504201681,46.52100840336134,233.13077030812323,8.958865546218487,15,4,0,9,3,2,1360.0434540389972,0.17083333333333334,0.23444444444444446,0.25083333333333335,0.27976190476190477,0.2808333333333333,343.3347732466555,571.1705126128048,132.90203551849575,-660.9490562798935,698.8135644257703
1,2022-09-02 16:00:00,0.22805555555555554,2.2,0.0,0.4328651674279099,0,0.0,1311.9517,1374.159,27.846249999999998,26.35,67.125,45.0,232.87926944444445,5.812836111111111,16,4,0,9,3,2,699.0943977591037,1360.0434540389972,0.17083333333333334,0.2835654596100278,0.28041543026706234,0.2572222222222222,343.32552159597975,571.1771809935901,132.90082024071796,-698.8663422035481,-0.029166666666666646
1,2022-09-02 17:00:00,0.21138888888888888,2.6,0.0,0.4125581095410264,0,0.0,1320.8123305555555,1415.477,26.83625,26.45,74.375,48.5,234.29851111111108,5.8243277777777775,17,4,0,9,3,2,0.22805555555555554,699.0943977591037,1360.0434540389972,0.18194444444444444,0.24955223880597013,0.3205555555555556,343.3304290033871,571.1736432675118,132.89627162960684,-0.016666666666666663,-0.10916666666666672
1,2022-09-02 18:00:00,0.18152777777777776,2.1,0.0,0.35565334645890195,0,0.0,1291.4151902777778,1335.289,26.36625,25.9,75.75,46.0,235.34518888888888,5.68675,18,4,0,9,3,2,0.21138888888888888,0.22805555555555554,699.0943977591037,0.23444444444444446,0.2692090395480226,0.23725490196078433,343.3216095589427,571.1800009003451,132.89394966609922,-0.029861111111111116,-0.05572712418300657
1,2022-09-04 10:00:00,0.26,2.7,0.0,0.4468521905763036,0,0.0,608.9518472222222,1298.389,30.8975,24.875,49.625,45.0,233.31350833333332,2.7794694444444445,10,6,1,9,3,1,0.1744318181818182,0.19745042492917847,0.1588068181818182,0.15176470588235294,0.32180555555555557,0.17833333333333334,0.1746898496229695,0.05024199293059301,0.23897083942685263,0.08556818181818182,0.08166666666666667
1,2022-09-04 11:00:00,0.2951388888888889,2.6,0.0,0.4643982330045017,0,0.0,107.90283333333332,111.233,31.25,26.55,49.0,45.0,235.10689166666666,0.5874305555555556,11,6,1,9,3,1,0.26,0.1744318181818182,0.19745042492917847,0.1155425219941349,0.28125,0.18583333333333335,0.20462257743876178,0.06042357949629453,0.24352523757500077,0.035138888888888886,0.10930555555555554
1,2022-09-04 12:00:00,0.20334261838440112,2.7,0.0,0.41762233038768243,0,0.0,1469.2747242339833,2311.805,31.32868384401114,26.348189415041784,49.750696378830085,45.49860724233983,234.97484401114207,6.538139275766016,12,6,1,9,3,1,0.2951388888888889,0.26,0.1744318181818182,0.14190751445086705,0.35027777777777774,0.3016666666666667,0.21486176142768412,0.0523344220046311,0.23942840222990638,-0.09179627050448777,-0.09832404828226557
1,2022-09-04 13:00:00,602.1943452380953,4247.4,0.0,1476.9307705147528,48,0.14285714285714285,2248.2847708333334,5494.83,31.017142857142858,24.490476190476187,51.714285714285715,43.0,233.76344047619048,9.861654761904763,13,6,1,9,3,2,0.20334261838440112,0.2951388888888889,0.26,0.1588068181818182,0.18910614525139666,0.2866666666666667,100.55411816474658,245.75252219487464,25.318915009372763,601.9910026197108,601.9076785714286
1,2022-09-04 14:00:00,1569.507530120482,4258.9,0.0,2048.6993486555803,123,0.3704819277108434,2838.381753012048,5517.943,30.335391566265063,24.772891566265063,52.60165662650602,43.0,234.91158132530123,12.282234939759036,14,6,1,9,3,2,602.1943452380953,0.20334261838440112,0.2951388888888889,0.19745042492917847,0.15716332378223496,0.2590277777777778,362.1057981140054,638.634244126729,90.70426927365212,967.3131848823867,1569.2485023427041
1,2022-09-04 15:00:00,0.2538888888888889,2.0,0.0,0.4457617046912347,0,0.0,377.9311277777778,1309.892,29.35,25.475,53.5,47.75,236.77259444444445,1.7694583333333334,15,6,1,9,3,2,1569.507530120482,602.1943452380953,0.20334261838440112,0.1744318181818182,0.18285714285714286,0.3005555555555556,362.1190409591232,638.6252387911794,90.70232482920767,-1569.253641231593,-0.04666666666666669
1,2022-09-04 16:00:00,0.36194444444444446,2.4,0.0,0.5303166628738872,0,0.0,96.59643055555554,97.354,27.998750000000005,26.75,57.5,48.0,237.49532499999998,0.5637277777777777,16,6,1,9,3,2,0.2538888888888889,1569.507530120482,602.1943452380953,0.26,0.15176470588235294,0.31375000000000003,362.13603169986396,638.6136872520377,90.70433293105953,0.10805555555555557,0.04819444444444443
1,2022-09-04 17:00:00,0.31805555555555554,2.1,0.0,0.45226954422951543,0,0.0,96.70676944444443,97.431,26.832500000000003,26.975,60.0,48.0,236.27166666666668,0.5637972222222222,17,6,1,9,3,2,0.36194444444444446,0.2538888888888889,1569.507530120482,0.2951388888888889,0.1155425219941349,0.3197222222222222,362.13985114430835,638.6110903815572,90.70426348661506,-0.04388888888888892,-0.0016666666666666496
1,2022-09-06 03:00:00,0.3441666666666667,2.6,0.0,0.5134479818672631,0,0.0,104.1602388888889,105.338,20.3725,27.625,63.625,40.0,234.9597722222222,0.5753194444444444,3,1,0,9,3,0,0.32458333333333333,0.3427777777777778,0.3080555555555556,0.28638888888888886,0.265,0.29180555555555554,0.32775462962962965,0.02488714848892226,0.31225694444444446,0.01958333333333334,0.052361111111111136
1,2022-09-06 04:00:00,0.31583333333333335,2.5,0.0,0.470700745910347,0,0.0,103.26223055555555,104.206,20.3075,27.625,62.625,39.75,233.01879722222225,0.5716277777777777,4,1,0,9,3,0,0.3441666666666667,0.32458333333333333,0.3427777777777778,0.3563888888888889,0.3625,0.35194444444444445,0.32099537037037035,0.02071193755875489,0.3107523148148148,-0.02833333333333332,-0.036111111111111094
1,2022-09-06 05:00:00,0.3475,2.5,0.0,0.47815147190358553,0,0.0,103.24556388888888,104.211,20.85625,28.45,60.5,38.5,232.0475277777778,0.5718416666666666,5,1,0,9,3,0,0.31583333333333335,0.3441666666666667,0.32458333333333333,0.29055555555555557,0.34500000000000003,0.30194444444444446,0.3304861111111111,0.01661559444741067,0.31265046296296295,0.03166666666666662,0.045555555555555516
1,2022-09-06 07:00:00,1023.339393939394,4174.8,0.0,1782.173883072926,82,0.24848484848484848,2608.190375757576,5176.655,22.948939393939394,25.347272727272728,52.57575757575758,35.15151515151515,231.56435151515151,11.592854545454545,7,1,0,9,3,1,0.3475,0.31583333333333335,0.3441666666666667,0.3080555555555556,0.3238888888888889,0.2925,170.83570917508416,417.6398064889661,42.93960437710438,1022.991893939394,1023.046893939394
1,2022-09-06 08:00:00,1003.9471947194719,4174.8,0.0,1774.3780559436298,74,0.24422442244224424,1098.9561551155116,5034.356,23.894257425742573,26.73168316831683,48.69059405940594,37.45544554455446,232.51615841584157,4.874437293729373,8,1,0,9,3,1,1023.339393939394,0.3475,0.31583333333333335,0.3427777777777778,0.3183333333333333,0.2702777777777778,338.10311199869983,523.3071073903143,84.75947591634163,-19.392199219922077,1003.6769169416941
1,2022-09-06 09:00:00,0.31027777777777776,2.4,0.0,0.46434718371676237,0,0.0,97.17164722222222,98.614,24.5775,26.8,46.25,36.0,232.45986388888892,0.5665583333333333,9,1,0,9,3,1,1003.9471947194719,1023.339393939394,0.3475,0.32458333333333333,0.34555555555555556,0.2893055555555556,338.10072773944063,523.3089541782454,84.76034975893423,-1003.6369169416942,0.02097222222222217
1,2022-09-06 10:00:00,0.2866666666666667,2.1,0.0,0.4380127317822425,0,0.0,97.08608888888888,98.095,25.2875,26.95,44.25,35.5,232.81401111111109,0.5663166666666667,10,1,0,9,3,1,0.31027777777777776,1003.9471947194719,1023.339393939394,0.3441666666666667,0.28638888888888886,0.27611111111111114,338.0911444061073,523.3163770369462,84.76078957374904,-0.023611111111111083,0.01055555555555554
1,2022-09-06 11:00:00,0.2902777777777778,2.6,0.0,0.44351084821602577,0,0.0,97.15180277777777,98.115,25.74125,26.95,43.0,35.0,232.90782777777778,0.5658916666666666,11,1,0,9,3,1,0.2866666666666667,0.31027777777777776,1003.9471947194719,0.31583333333333335,0.3563888888888889,0.27444444444444444,338.08688514684803,523.3196761045909,84.76144929597126,0.0036111111111111205,0.015833333333333366
1,2022-09-06 15:00:00,0.33166666666666667,2.3,0.0,0.5196393649810251,0,0.0,187.67342222222223,258.682,24.7275,26.95,41.125,32.25,234.9592527777778,0.9080138888888889,15,1,0,9,3,2,0.3356944444444444,0.29930555555555555,0.29388888888888887,0.31027777777777776,0.32458333333333333,0.33166666666666667,0.30625,0.021691575987842122,84.7629539256009,-0.004027777777777741,0.0
1,2022-09-06 16:00:00,0.3047222222222222,2.8,0.0,0.4960062567620867,0,0.0,183.7065916666667,236.829,23.77375,26.85,43.75,31.75,235.38432500000002,0.8906916666666667,16,1,0,9,3,2,0.33166666666666667,0.3356944444444444,0.29930555555555555,0.2866666666666667,0.3441666666666667,0.265,0.30925925925925923,0.019581193308607855,84.76460901819348,-0.026944444444444438,0.039722222222222214
1,2022-09-06 17:00:00,0.2652777777777778,2.5,0.0,0.4365475217895107,0,0.0,148.7351263888889,195.161,22.627499999999998,26.725,45.375,32.75,234.51950277777775,0.7570361111111111,17,1,0,9,3,2,0.3047222222222222,0.33166666666666667,0.3356944444444444,0.2902777777777778,0.31583333333333335,0.3625,0.30509259259259264,0.026026997769023424,84.76055809226756,-0.03944444444444445,-0.09722222222222221
1,2022-09-06 18:00:00,1038.3436111111112,4255.3,0.0,1813.8062229279976,89,0.24722222222222223,1172.7804999999998,4377.11,22.173750000000002,27.275,47.125,33.75,234.6329638888889,5.143841666666666,18,1,0,9,3,2,0.2652777777777778,0.3047222222222222,0.33166666666666667,0.29388888888888887,0.3475,0.34500000000000003,173.31337962962962,423.77653660595286,128.0105002218972,1038.0783333333334,1037.9986111111111
1,2022-09-06 19:00:00,339.57694986072426,4217.0,0.0,1145.3445763411764,29,0.0807799442896936,524.132082172702,4347.829,21.874707520891366,26.449303621169914,49.75208913649025,33.25348189415042,234.98393871866296,2.40991922005571,19,1,0,9,3,3,1038.3436111111112,0.2652777777777778,0.3047222222222222,0.29930555555555555,1023.339393939394,0.3238888888888889,229.85965368049108,418.6782973101789,142.146044429057,-698.766661250387,339.25306097183534
1,2022-09-06 20:00:00,0.30569444444444444,2.4,0.0,0.4669012003499987,0,0.0,243.10973333333334,2218.962,21.673750000000002,26.125,51.75,34.25,236.52283611111113,1.2283194444444445,20,1,0,9,3,3,339.57694986072426,1038.3436111111112,0.2652777777777778,0.3356944444444444,1003.9471947194719,0.3183333333333333,229.85465368049108,418.6815867411193,142.14551780868663,-339.2712554162798,-0.012638888888888866
